City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Broome,US,42.2506,-75.833,35.01,93,90,17.27,heavy snow
348,Emba,KZ,48.8264,58.1442,1.89,77,79,3.33,broken clouds
349,Avarua,CK,-21.2078,-159.775,75.2,94,20,3.44,few clouds
350,Den Helder,NL,52.9599,4.7593,45.0,81,90,14.97,overcast clouds
351,Edirne,TR,41.6772,26.556,55.0,69,28,3.0,scattered clouds
352,Catamarca,AR,-28.4696,-65.7852,84.99,67,57,1.99,broken clouds
353,Salym,RU,60.0625,71.4789,16.36,92,100,8.3,overcast clouds
354,Bara,NG,10.3744,10.7288,98.19,11,100,7.96,overcast clouds
355,San Patricio,US,28.017,-97.5169,72.0,88,90,13.8,overcast clouds
356,Bartica,GY,6.4,-58.6167,82.4,83,75,4.61,broken clouds
357,Brae,GB,60.3964,-1.353,44.6,81,40,21.85,scattered clouds
358,Ratnagiri,IN,16.9833,73.3,78.28,69,0,2.62,clear sky
359,Asfi,MA,32.2994,-9.2372,68.45,59,100,18.45,overcast clouds
360,Nuuk,GL,64.1835,-51.7216,21.2,73,75,11.5,broken clouds
361,Ocosingo,MX,17.0667,-92.25,80.6,69,1,2.62,clear sky
362,Kralendijk,BQ,12.15,-68.2667,86.0,58,40,13.8,scattered clouds
363,Lapeer,US,43.0514,-83.3188,42.01,45,40,10.36,scattered clouds
364,Bonavista,CA,48.6499,-53.1147,30.99,74,100,8.05,overcast clouds
365,Sao Bento Do Sul,BR,-26.2503,-49.3786,77.0,70,10,5.99,clear sky
366,Semey,KZ,50.4111,80.2275,4.19,93,100,5.86,overcast clouds
367,Nantucket,US,41.2835,-70.0995,43.0,45,1,16.11,clear sky
368,Tiksi,RU,71.6872,128.8694,0.64,88,96,9.13,overcast clouds
369,Chieri,IT,45.014,7.8223,55.99,24,0,23.02,clear sky
370,Vyazemskiy,RU,47.5378,134.7525,26.17,79,0,3.62,clear sky
371,Le Port,RE,-20.9373,55.2919,80.6,74,75,12.66,light rain
372,Flin Flon,CA,54.7682,-101.865,21.2,63,90,12.66,overcast clouds
373,Baykit,RU,61.67,96.37,10.94,93,100,7.43,overcast clouds
374,Anaconda,US,46.1285,-112.9423,30.99,64,1,3.44,clear sky
375,Husavik,IS,66.0449,-17.3389,32.0,69,75,3.98,broken clouds
376,Papayal,PE,-4.0761,-80.7361,83.97,61,67,7.2,broken clouds
377,Hope,US,33.6671,-93.5916,68.0,60,100,7.0,overcast clouds
378,Agadez,NE,19.75,10.25,86.5,9,0,8.12,clear sky
379,Tautira,PF,-17.7333,-149.15,77.0,83,20,2.3,few clouds
380,Billings,US,45.7833,-108.5007,44.01,56,75,8.05,broken clouds
381,Peniche,PT,39.3558,-9.3811,61.0,70,0,14.0,clear sky
382,Tshikapa,CD,-6.4167,20.8,79.57,73,15,5.75,light rain
383,Vagamo,NO,61.8751,9.0967,23.7,87,75,1.43,broken clouds
384,Iskateley,RU,67.6803,53.1512,22.01,96,100,4.34,light snow
385,Aykhal,RU,66.0,111.5,-21.24,91,80,12.46,broken clouds
386,Makat,KZ,47.6469,53.3463,22.75,51,100,10.49,overcast clouds
387,Mamlyutka,KZ,54.9375,68.5394,3.7,93,0,9.19,clear sky
388,Belmonte,BR,-15.8631,-38.8828,87.8,66,20,9.22,few clouds
389,Vestmannaeyjar,IS,63.4427,-20.2734,37.4,70,0,11.5,clear sky
390,Marica,BR,-22.9194,-42.8186,89.6,83,20,12.66,few clouds
391,Saint Anthony,US,45.0205,-93.218,44.6,36,1,10.36,clear sky
392,Bagdarin,RU,54.4333,113.6,5.7,63,100,14.16,overcast clouds
393,Ampanihy,MG,-24.7,44.75,74.35,72,0,14.72,clear sky
394,Tahe,CN,52.3333,124.7333,36.09,62,100,8.5,overcast clouds
395,Mayo,US,38.8876,-76.5119,60.01,30,1,12.66,clear sky
396,La Ronge,CA,55.1001,-105.2842,33.8,60,99,12.66,overcast clouds
397,Nyuksenitsa,RU,60.4128,44.2397,28.69,93,100,7.65,overcast clouds
398,Manica,FR,49.0,-1.1667,48.2,66,90,19.57,overcast clouds
399,Zambezi,ZM,-13.5432,23.1047,70.16,90,95,5.3,light rain
400,Chincha Alta,PE,-13.4099,-76.1323,78.01,73,0,8.05,clear sky
401,Santa Barbara,US,34.7333,-120.0343,52.0,81,90,3.51,overcast clouds
402,Aklavik,CA,68.2191,-135.0107,-20.2,76,1,5.75,clear sky
403,Lavrentiya,RU,65.5833,-171.0,16.29,96,98,3.36,snow
404,New Waterford,US,40.8451,-80.6145,48.99,31,20,8.01,few clouds
405,Alyangula,AU,-13.8483,136.4192,77.0,100,14,4.99,few clouds
406,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,68,75,6.91,broken clouds
407,Meulaboh,ID,4.1363,96.1285,77.47,86,100,4.81,moderate rain
408,Harbour Breton,CA,47.4833,-55.7983,27.23,79,100,12.48,light snow
409,Bontang,ID,0.1333,117.5,80.13,82,76,6.53,broken clouds
410,Vitim,RU,59.4511,112.5578,1.33,93,78,7.9,broken clouds
411,Norrtalje,SE,59.758,18.705,39.2,52,0,4.61,clear sky
412,Labrea,BR,-7.2586,-64.7981,76.48,92,100,5.61,overcast clouds
413,Ilovlya,RU,49.3033,43.9796,30.2,69,0,8.95,clear sky
414,La Palma,US,33.8464,-118.0467,59.0,77,75,3.44,broken clouds
415,Marsa Matruh,EG,31.3525,27.2453,60.8,72,75,9.22,broken clouds
416,Ca Mau,VN,9.1769,105.15,74.68,83,21,5.14,few clouds
417,Lake Cowichan,CA,48.825,-124.0546,43.0,100,90,3.38,light rain
418,Puerto Del Rosario,ES,28.5004,-13.8627,68.0,73,20,9.22,few clouds
419,Madimba,TZ,-10.4,40.3333,78.8,94,40,8.05,scattered clouds
420,Arlit,NE,18.7369,7.3853,91.0,8,0,8.72,clear sky
421,Romny,UA,50.751,33.4747,36.57,91,100,13.76,overcast clouds
422,Jiujiang,CN,29.7333,115.9833,62.24,83,0,4.05,light rain
423,Weinan,CN,34.5036,109.5089,55.0,93,49,2.24,mist
424,Lisbon,PT,38.7167,-9.1333,64.99,55,0,10.36,clear sky
425,Belyy Yar,RU,53.6039,91.3903,-5.8,84,75,6.71,mist
426,Mackay,AU,-21.15,149.2,73.4,88,75,1.14,broken clouds
427,Barreirinha,BR,-2.7933,-57.07,85.57,71,99,2.95,overcast clouds
428,Atar,MR,20.5169,-13.0499,91.94,10,32,7.99,scattered clouds
429,Deputatskiy,RU,69.3,139.9,-18.17,67,27,1.9,scattered clouds
430,Cururupu,BR,-1.8283,-44.8683,87.42,59,66,6.6,broken clouds
431,Canavieiras,BR,-15.675,-38.9472,87.8,66,20,9.22,few clouds
432,Ulaangom,MN,49.9811,92.0667,-3.23,83,97,4.14,overcast clouds
433,Quelimane,MZ,-17.8786,36.8883,82.4,78,20,3.44,few clouds
434,Broken Hill,AU,-31.95,141.4333,53.6,47,0,5.75,clear sky
435,Gossas,SN,14.4912,-16.0642,102.2,15,55,4.61,broken clouds
436,Havre-Saint-Pierre,CA,50.2334,-63.5986,12.2,37,1,11.5,clear sky
437,Vestmanna,FO,62.1564,-7.1664,41.0,87,75,6.91,broken clouds
438,Nouadhibou,MR,20.931,-17.0347,77.0,47,0,13.8,clear sky
439,Mancio Lima,BR,-7.6142,-72.8958,73.4,100,90,4.61,moderate rain
440,Lata,PT,40.1629,-8.3327,66.0,67,0,18.41,clear sky
441,Jemnice,CZ,49.019,15.5699,41.0,66,100,1.01,overcast clouds
442,Shikhazany,RU,55.5605,47.393,24.8,93,75,13.42,snow
443,Anjiang,CN,27.3194,110.1031,65.19,89,66,2.71,broken clouds
444,Paamiut,GL,61.994,-49.6678,30.99,96,100,9.84,light snow
445,Qasigiannguit,GL,68.8193,-51.1922,14.0,52,75,1.14,broken clouds
446,Azovo,RU,54.6997,73.0237,-0.4,71,9,4.47,smoke
447,Hokitika,NZ,-42.7167,170.9667,56.68,80,85,7.14,overcast clouds
448,Pierre,US,44.3683,-100.351,44.01,56,1,25.32,clear sky
449,Santa Cruz,BO,-17.8,-63.1667,73.4,88,90,5.75,heavy intensity rain
450,Alice Springs,AU,-23.7,133.8833,57.2,94,90,5.75,overcast clouds
451,Nago,JP,26.5881,127.9761,62.6,87,1,4.61,clear sky
452,Kaduqli,SD,11.0167,29.7167,91.78,14,81,3.53,broken clouds
453,Veraval,IN,20.9,70.3667,78.91,59,0,15.41,clear sky
454,Katherine,AU,-14.4667,132.2667,78.8,83,40,8.05,scattered clouds
455,Keti Bandar,PK,24.1447,67.4497,76.33,64,42,12.53,scattered clouds
456,Palasa,IN,18.7667,84.4167,72.93,84,0,3.76,clear sky
457,Timmins,CA,48.4669,-81.3331,8.6,56,75,11.5,snow
458,Outjo,NA,-20.1167,16.15,78.73,49,56,5.37,broken clouds
459,Hay River,CA,60.8156,-115.7999,5.0,78,100,13.8,overcast clouds
460,Bata,GQ,1.8639,9.7658,82.94,73,8,8.08,clear sky
461,Nyimba,ZM,-14.5566,30.8149,70.02,96,98,3.58,moderate rain
462,Olafsvik,IS,64.8945,-23.7142,34.99,73,46,8.99,scattered clouds
463,Cockburn Town,TC,21.4612,-71.1419,77.0,57,40,10.36,scattered clouds
464,Dubbo,AU,-32.25,148.6167,57.2,82,40,10.36,scattered clouds
465,Ouesso,CG,1.6136,16.0517,82.31,60,94,2.64,overcast clouds
466,Shimoda,JP,34.6667,138.95,51.12,61,0,12.01,clear sky
467,Shieli,KZ,44.1667,66.75,13.96,93,94,3.91,overcast clouds
468,Mugango,TZ,-1.6833,33.7,78.8,65,20,10.6,moderate rain
469,Verkhoyansk,RU,67.5447,133.385,-12.64,91,15,2.95,few clouds
470,Xiazhen,CN,34.8022,117.1117,55.6,81,100,11.43,overcast clouds
471,Samarai,PG,-10.6167,150.6667,80.87,79,61,6.93,light rain
472,Hofn,IS,64.2539,-15.2082,35.6,80,90,6.91,overcast clouds
473,Dolores,AR,-36.3132,-57.6792,87.33,21,54,7.92,broken clouds
474,New Ulm,US,44.3125,-94.4605,44.01,45,1,18.41,clear sky
475,Wajima,JP,37.4,136.9,47.77,67,77,9.4,broken clouds
476,Fukue,JP,32.6881,128.8419,55.04,55,0,3.29,clear sky
477,Okhotsk,RU,59.3833,143.3,0.36,82,87,10.2,overcast clouds
478,Takoradi,GH,4.8845,-1.7554,78.6,86,100,5.99,light rain
479,Stargard Szczecinski,PL,53.3367,15.0499,45.0,70,20,8.05,few clouds
480,Berdigestyakh,RU,62.0989,126.6992,7.74,96,100,3.98,overcast clouds
481,Santa Teresa,VE,10.2341,-66.6631,75.99,68,47,4.0,scattered clouds
482,Itarema,BR,-2.9248,-39.9167,85.96,62,34,12.53,scattered clouds
483,Nieuw Amsterdam,SR,5.8833,-55.0833,87.8,66,40,9.22,scattered clouds
484,Tezu,IN,27.9167,96.1667,70.65,49,0,4.23,clear sky
485,Finschhafen,PG,-6.6024,147.8681,80.35,80,84,9.71,broken clouds
486,Alofi,NU,-19.0595,-169.9187,69.8,94,18,2.3,few clouds
487,Coihaique,CL,-45.5752,-72.0662,60.8,51,0,5.75,clear sky
488,Wiang Sa,TH,8.6359,99.3666,79.0,73,22,2.15,few clouds
489,Nanortalik,GL,60.1432,-45.2371,34.61,77,82,7.09,broken clouds
490,Erzin,TR,36.9559,36.2,61.0,66,100,2.66,overcast clouds
491,Shenkursk,RU,62.1091,42.896,30.69,94,100,8.03,overcast clouds
492,Poronaysk,RU,49.2167,143.1167,23.65,80,0,2.37,clear sky
493,Devonport,AU,-41.1667,146.35,59.0,81,65,4.0,broken clouds
494,Dekar,BW,-21.5333,21.9333,77.59,46,93,5.06,overcast clouds
495,Carballo,ES,43.213,-8.691,55.99,83,9,3.0,clear sky
496,Aden,YE,12.7794,45.0367,77.94,82,1,18.5,clear sky
497,Poli,TZ,-3.3333,36.8,87.8,50,40,11.5,scattered clouds
498,Petatlan,MX,17.5167,-101.2667,82.4,74,1,7.36,clear sky
499,Kumluca,TR,36.3703,30.2869,57.31,85,100,4.47,overcast clouds
500,Roald,NO,62.5833,6.1333,43.0,65,0,9.22,clear sky
501,Manyana,BW,-23.4,21.7167,77.92,36,21,7.7,few clouds
502,Half Moon Bay,US,37.4636,-122.4286,53.01,71,75,8.05,broken clouds
503,Octeville,FR,49.6261,-1.6435,46.4,76,75,20.71,broken clouds
504,Lasa,IT,46.6166,10.7002,51.8,54,20,9.22,few clouds
505,Carutapera,BR,-1.195,-46.02,85.5,63,92,6.73,overcast clouds
506,Puerto Escondido,MX,15.85,-97.0667,84.2,74,1,3.44,clear sky
507,Komsomolskiy,UZ,40.4272,71.7189,33.8,75,90,4.61,overcast clouds
508,Omboue,GA,-1.5746,9.2618,80.98,81,100,7.63,overcast clouds
509,Bet Shemesh,IL,31.7496,34.9888,63.0,100,99,4.05,overcast clouds
510,Hambantota,LK,6.1241,81.1185,79.63,81,89,15.05,overcast clouds
511,Zelenoborsk,RU,61.4669,64.0333,16.77,92,78,8.34,broken clouds
512,Tanout,NE,14.9709,8.8879,94.53,9,0,5.35,clear sky
513,Medicine Hat,CA,50.0501,-110.6683,53.01,40,1,20.71,clear sky
514,North Bend,US,43.4065,-124.2243,50.0,93,90,16.11,mist
515,Taos,US,36.4072,-105.5731,30.2,69,90,26.46,snow
516,Noshiro,JP,40.2039,140.0242,42.03,80,100,8.5,overcast clouds
517,Cairns,AU,-16.9167,145.7667,75.2,88,85,1.14,overcast clouds
518,Vardo,NO,70.3705,31.1107,28.4,80,75,2.3,broken clouds
519,Moron,AR,-34.6534,-58.6198,89.01,25,2,3.0,clear sky
520,San Rafael,AR,-34.6177,-68.3301,82.74,37,22,10.25,few clouds
521,Nizhniy Lomov,RU,53.5304,43.6766,30.69,91,100,17.38,overcast clouds
522,Miri,MY,4.4148,114.0089,77.0,94,20,2.3,few clouds
523,Eyl,SO,7.9803,49.8164,77.36,83,64,19.19,broken clouds
524,Riyadh,SA,24.6877,46.7219,75.2,16,38,5.75,dust
525,Manta,EC,-0.95,-80.7333,82.4,74,40,4.61,light rain
526,Apt,FR,43.8833,5.4,55.4,33,0,16.11,clear sky
527,Sinfra,CI,6.6167,-5.9167,89.6,58,75,6.91,broken clouds
528,Ornskoldsvik,SE,63.2909,18.7153,32.0,100,90,4.61,overcast clouds
529,Sa Kaeo,TH,13.75,102.3333,80.13,73,17,9.24,few clouds
530,Vostok,RU,46.4856,135.8833,22.42,80,0,3.53,clear sky
531,Quepos,CR,9.4236,-84.1652,84.0,47,0,14.97,clear sky
532,Kidal,ML,18.4411,1.4078,90.91,10,11,6.93,few clouds
533,Cabedelo,BR,-6.9811,-34.8339,87.8,55,40,13.8,scattered clouds
534,Inzer,RU,54.2167,57.5556,12.15,85,78,4.54,broken clouds
535,Montepuez,MZ,-13.1256,38.9997,71.11,94,82,3.4,moderate rain
536,Ojinaga,MX,29.5667,-104.4167,57.2,19,1,12.66,clear sky
537,Labuhan,ID,-6.8844,112.2051,78.19,85,22,6.78,few clouds
538,Marzuq,YE,14.4,46.4667,64.89,60,0,5.82,clear sky
539,Zyryanovsk,KZ,49.7386,84.2719,6.49,80,100,0.76,overcast clouds
540,Yulara,AU,-25.2406,130.9889,66.2,55,90,8.05,overcast clouds
541,Huarmey,PE,-10.0681,-78.1522,77.94,68,43,9.15,scattered clouds
542,Quatre Cocos,MU,-20.2078,57.7625,77.0,100,75,9.89,light rain
543,Chiredzi,ZW,-21.05,31.6667,74.46,65,24,4.56,few clouds
544,Lochmaben,GB,55.1301,-3.4429,43.0,100,75,14.97,broken clouds
545,Yeppoon,AU,-23.1333,150.7333,75.2,83,75,5.75,broken clouds
546,Nanakuli,US,21.3906,-158.1547,69.8,78,1,4.61,light rain
547,Baie-Comeau,CA,49.2168,-68.1489,15.8,41,90,9.22,overcast clouds
548,Chardara,KZ,41.2547,67.9692,31.23,58,92,6.24,overcast clouds
549,Tagbac,PH,7.089,125.1567,78.8,100,90,6.91,overcast clouds
550,Caborca,MX,30.5838,-111.101,55.0,54,0,5.99,clear sky
551,Bac Lieu,VN,9.285,105.7244,76.87,79,4,11.14,clear sky
552,Strezhevoy,RU,60.7333,77.5889,12.2,62,0,11.18,clear sky
553,Kolokani,ML,13.5728,-8.0339,96.03,10,37,8.34,scattered clouds
554,La Asuncion,VE,11.0333,-63.8628,82.4,74,9,13.8,clear sky
555,Beira,MZ,-19.8436,34.8389,82.4,74,75,11.5,broken clouds
556,Kashan,IR,33.9831,51.4364,51.8,41,16,5.77,few clouds
557,Novyy Urengoy,RU,66.0833,76.6333,6.58,95,90,8.43,overcast clouds
558,Basco,PH,20.4487,121.9702,73.6,77,100,23.33,overcast clouds
559,Tahoua,NE,14.8888,5.2692,98.6,7,24,4.61,dust
560,Korsakovo,RU,53.2677,37.3569,34.66,96,100,15.28,overcast clouds
561,Guia Lopes Da Laguna,BR,-21.4578,-56.1142,95.0,39,20,2.64,few clouds
562,Goundam,ML,16.4145,-3.6708,91.96,12,41,9.33,scattered clouds
563,Acarau,BR,-2.8856,-40.12,84.63,68,44,12.26,scattered clouds
564,Kuzhithurai,IN,8.3167,77.1833,86.0,79,20,5.75,mist
565,Oranjemund,NA,-28.55,16.4333,64.99,88,73,14.63,broken clouds
566,Paragominas,BR,-2.9667,-47.4833,88.92,55,33,3.09,scattered clouds
567,Tocopilla,CL,-22.092,-70.1979,73.78,71,18,5.19,few clouds
568,Huesca,ES,42.1362,-0.4087,51.8,50,0,23.02,clear sky
569,Valdivia,CL,-39.8142,-73.2459,66.2,68,0,3.44,clear sky
570,Paka,MY,4.6374,103.4368,78.8,89,13,7.07,few clouds
571,Xichang,CN,27.8964,102.2634,55.42,68,51,1.74,broken clouds
572,Panguna,PG,-6.3164,155.4848,67.64,92,35,1.07,scattered clouds
573,Caledon,ZA,-34.23,19.4265,66.0,85,99,1.99,overcast clouds
574,Fenoarivo,MG,-18.933,47.4354,68.0,77,40,11.5,light rain
575,Sale,MA,34.0389,-6.8166,62.6,72,0,12.66,clear sky
576,Xuddur,SO,4.1213,43.8894,87.51,30,91,9.82,overcast clouds
577,Plavinas,LV,56.6178,25.7255,35.89,97,98,7.34,overcast clouds
578,Severnyy,RU,50.677,36.5532,39.2,75,75,8.95,broken clouds
579,Virginia Beach,US,36.8529,-75.978,61.0,25,40,13.8,scattered clouds
580,Kirovskiy,RU,45.0917,133.5136,27.61,83,4,4.59,clear sky
581,Mabaruma,GY,8.2,-59.7833,78.58,92,98,4.79,overcast clouds
582,Sokoni,TZ,-6.4333,39.55,84.2,65,20,11.5,few clouds
583,Castres,FR,43.5833,2.1667,54.0,54,40,23.02,scattered clouds
584,Tarakan,ID,3.3,117.6333,81.21,79,44,9.01,scattered clouds
585,Accrington,GB,53.7538,-2.3586,44.01,91,92,11.99,overcast clouds
586,Ambanja,MG,-13.6833,48.45,77.16,90,48,1.34,heavy intensity rain
587,Beidao,CN,34.5686,105.8933,53.04,56,52,3.36,broken clouds
588,Kudahuvadhoo,MV,2.6708,72.8944,81.54,76,100,12.35,overcast clouds
589,Tilichiki,RU,60.4667,166.1,-8.57,90,55,4.85,broken clouds
590,Mehamn,NO,71.0357,27.8492,24.8,86,75,2.3,light snow
591,Anadyr,RU,64.75,177.4833,8.6,92,75,15.66,light snow
592,Viedma,AR,-40.8135,-62.9967,78.39,38,3,11.36,clear sky
593,The Valley,AI,18.217,-63.0578,84.2,69,20,5.75,few clouds
594,Alekseyevsk,RU,57.8406,108.3492,2.07,95,75,5.86,broken clouds
595,Pontianak,ID,-0.0333,109.3333,77.0,86,100,2.33,moderate rain
596,Zaysan,KZ,47.4667,84.8667,10.9,95,100,1.16,light snow
597,Pangai,TO,-19.8,-174.35,79.43,71,64,4.9,broken clouds
598,Luwuk,ID,-0.9516,122.7875,78.04,86,60,1.74,broken clouds
599,Myrtle Beach,US,33.6891,-78.8867,68.0,73,90,5.75,overcast clouds
600,Dana Point,US,33.467,-117.6981,57.0,76,93,5.01,overcast clouds
601,Bahia Blanca,AR,-38.7196,-62.2724,82.22,33,0,12.55,clear sky
602,Oksfjord,NO,70.2396,22.3479,28.4,74,75,3.44,light snow
603,Dosso,NE,13.049,3.1937,97.84,10,86,8.43,overcast clouds
604,Abu Dhabi,AE,24.4667,54.3667,71.6,73,0,8.05,clear sky
605,Sinjai,ID,-5.1241,120.253,76.17,90,18,3.58,few clouds
606,Charters Towers,AU,-20.1,146.2667,71.58,90,2,8.21,clear sky
607,Hearst,CA,49.6835,-83.6665,6.8,51,100,9.22,overcast clouds
608,Gat,IL,31.61,34.7642,63.0,100,100,9.51,overcast clouds
609,Ust-Koksa,RU,50.2696,85.6108,13.77,75,100,0.4,overcast clouds
610,Namatanai,PG,-3.6667,152.4333,78.03,79,64,2.71,broken clouds
611,Banjar,ID,-8.19,114.9675,77.0,100,40,2.3,scattered clouds
612,Kyrylivka,UA,46.3759,35.3675,41.83,78,19,15.64,few clouds
613,Majene,ID,-3.5403,118.9707,79.18,80,80,2.33,broken clouds
614,Shahpur,IN,16.7,76.8333,76.26,14,0,9.82,clear sky
615,Harper,LR,4.375,-7.7169,81.63,81,94,9.46,light rain
616,Elmira,US,42.0898,-76.8077,42.8,49,75,20.71,broken clouds
617,Polyarnyy,RU,69.1989,33.4478,28.4,86,75,2.24,broken clouds
618,Ereymentau,KZ,51.6199,73.1033,-0.02,88,100,5.95,overcast clouds
619,La Romana,DO,18.4273,-68.9728,86.0,58,40,8.05,scattered clouds
620,Gubkinskiy,RU,64.434,76.5026,12.9,93,87,15.23,overcast clouds
621,Pasni,PK,25.2631,63.471,73.71,84,48,4.81,scattered clouds
622,San Pedro,PH,14.35,121.0167,79.0,78,40,3.44,scattered clouds
623,Wajir,KE,1.7471,40.0573,87.8,51,40,4.61,scattered clouds
624,Hit,IQ,33.6416,42.8251,63.52,34,5,5.19,clear sky
625,Mollendo,PE,-17.0231,-72.0147,75.88,74,27,9.4,scattered clouds
626,Susuman,RU,62.7833,148.1667,-21.98,99,69,1.63,broken clouds
627,Maryborough,AU,-25.5333,152.7,78.01,84,80,1.3,broken clouds
628,Khorramshahr,IR,30.4397,48.1664,69.8,37,0,2.3,clear sky
629,Manacapuru,BR,-3.2997,-60.6206,86.0,70,75,3.44,broken clouds
630,Itanagar,IN,27.1,93.6167,69.3,50,36,3.27,scattered clouds
631,Miramar,US,25.9873,-80.2323,80.6,57,75,11.5,broken clouds
632,Pontal Do Parana,BR,-25.6533,-48.5128,82.4,51,75,8.05,broken clouds
633,Ola,RU,59.5833,151.2833,2.23,93,91,4.74,overcast clouds
634,Chaoyang,CN,41.5703,120.4586,46.02,71,67,15.79,broken clouds
635,Mizdah,LY,31.4451,12.9801,63.09,49,58,12.91,broken clouds
636,Yemtsa,RU,63.0734,40.3329,30.85,94,100,6.87,overcast clouds
637,Kalanguy,RU,51.0167,116.5167,17.37,90,100,23.09,light snow
638,Mokrous,RU,51.2333,47.5167,19.63,76,97,13.71,overcast clouds
639,Nacala,MZ,-14.5428,40.6728,76.68,91,72,5.03,broken clouds
640,Santa Lucia,ES,27.9117,-15.5407,68.0,73,20,16.11,few clouds
641,Muskegon,US,43.3,-86.1334,46.4,27,40,10.36,scattered clouds
642,Sioux Lookout,CA,50.1001,-91.917,17.6,53,20,6.91,few clouds
643,Beruwala,LK,6.4788,79.9828,80.1,82,51,4.32,broken clouds
644,Harnosand,SE,62.6323,17.9379,33.8,93,90,4.61,overcast clouds
645,Nabire,ID,-3.3667,135.4833,74.97,90,41,4.7,scattered clouds
646,Manzhouli,CN,49.6,117.4333,21.29,79,93,29.48,overcast clouds
647,Grootfontein,NA,-19.5667,18.1167,73.65,52,54,5.64,broken clouds
648,Nador,MA,35.174,-2.9287,64.4,63,0,5.75,clear sky
649,Batagay-Alyta,RU,67.8006,130.4114,-8.28,79,89,1.16,overcast clouds
650,Vao,NC,-22.6667,167.4833,76.39,80,20,17.43,few clouds
651,Mount Gambier,AU,-37.8333,140.7667,51.8,87,90,8.05,overcast clouds
652,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.77,55,100,8.97,overcast clouds
653,Shestakovo,RU,56.4915,103.96,0.59,96,97,4.61,overcast clouds
654,Chabahar,IR,25.2919,60.643,74.77,83,34,1.74,scattered clouds
655,Ostrovnoy,RU,68.0531,39.5131,22.78,94,98,8.84,overcast clouds
656,Bolobo,CD,-2.1667,16.2333,79.03,75,86,3.18,light rain
657,Iroquois Falls,CA,48.7669,-80.6831,8.6,56,75,11.5,snow
658,San Luis,AR,-33.295,-66.3356,79.14,45,68,4.61,broken clouds
659,Nizhnevartovsk,RU,60.9344,76.5531,12.2,62,0,11.18,light snow
660,Lagos,NG,6.5833,3.75,84.16,72,100,8.7,overcast clouds
661,Gornopravdinsk,RU,60.05,69.9,18.37,94,100,8.34,overcast clouds
662,Aviles,ES,43.5547,-5.9248,55.99,76,40,8.05,scattered clouds
663,Magadan,RU,59.5667,150.8,1.85,92,91,4.32,overcast clouds
664,Balikpapan,ID,-1.2675,116.8289,77.88,83,82,4.47,broken clouds
665,Ponte De Sor,PT,39.2496,-8.0101,69.01,43,7,5.01,clear sky
666,Banikoara,BJ,11.2985,2.4386,101.05,11,39,3.53,scattered clouds
667,Honiara,SB,-9.4333,159.95,76.57,85,100,2.44,overcast clouds
668,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,95.0,27,91,1.99,overcast clouds
669,Yabrud,SY,33.9674,36.6574,64.4,32,40,9.22,scattered clouds
670,Traunstein,DE,47.8833,12.65,37.4,81,75,5.75,broken clouds
671,Gambo,CF,4.6482,22.2633,72.43,81,62,2.15,light rain
672,Monrovia,LR,6.3005,-10.7969,87.8,74,75,11.5,broken clouds
673,Nishihara,JP,26.1842,127.7558,62.6,72,20,4.61,few clouds
674,Aurillac,FR,44.9167,2.45,46.0,57,75,11.5,broken clouds
675,Vahan,AM,40.5755,45.3977,22.39,73,16,2.44,few clouds
676,Vesoul,FR,47.5833,5.8333,46.0,70,75,16.11,broken clouds
677,Slave Lake,CA,55.2834,-114.769,35.6,75,90,6.91,overcast clouds
678,Port-Gentil,GA,-0.7193,8.7815,82.56,76,97,9.73,overcast clouds
679,Umarkhed,IN,19.6,77.7,81.28,17,0,4.03,clear sky
680,Tommot,RU,58.9564,126.2925,15.82,94,100,8.37,light snow
681,Taldan,RU,53.6667,124.8,34.3,78,100,7.49,light snow
682,Nouakchott,MR,18.0858,-15.9785,95.0,8,0,4.61,dust
683,Taicheng,CN,38.731,113.228,43.41,83,57,1.05,broken clouds
684,Lyngseidet,NO,69.5763,20.2189,33.8,86,75,9.22,light rain and snow
685,Egvekinot,RU,66.3167,-179.1667,6.71,95,100,0.85,overcast clouds
686,Mirabad,AF,30.4362,61.8383,60.28,22,75,8.75,broken clouds
